stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,0.83,3.34,0,1.67,3.34
3dpf,6.9,0,0.57,1.15,5.17,0,0,1.15
5dpf,0.52,0.52,0,0,2.58,0,0,2.58
10dpf,4.39,0.63,0,0,1.88,0.63,0,0
