stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,20.65,10.32,0
12hpf,0,1.93,0,0,0,0,0,5.78,3.86,1.93
14hpf,3.34,0,0,0,13.38,30.09,0,50.16,66.88,6.69
16hpf,18.46,2.05,0,0,2.05,34.86,2.05,20.51,16.41,4.1
19hpf,54.73,4.38,0,0,4.38,13.14,0,4.38,8.76,4.38
24hpf,111,5,1,0,26,42,1,1,29,15
2dpf,221.03,5.84,14.18,18.35,116.77,197.68,38.37,5.84,43.37,342.81
3dpf,591.31,6.32,4.02,5.75,32.75,251.12,5.17,0,8.05,178.71
5dpf,62.02,16.02,13.95,28.94,14.99,269.78,25.84,10.34,62.54,627.95
10dpf,197.05,24.47,20.08,9.41,11.92,195.16,14.43,0,40.16,138.68
