stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0,0
2dpf,0.83,0,0,0,0,2.5,0,0
3dpf,27.58,0,0,0,1.72,0,0,0
5dpf,2.07,0,1.55,1.03,2.07,1.03,0.52,0.52
10dpf,15.06,1.88,0,0.63,1.26,1.88,0.63,0
