stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93,0,0
2dpf,1.67,0.83,0,0.83,0.83,0.83,0,0,3.34
3dpf,23.56,0,1.15,0.57,3.45,39.08,0,1.15,3.45
5dpf,5.69,0.52,0.52,0.52,0.52,11.89,0.52,2.07,7.24
10dpf,15.06,1.26,0.63,0,1.26,28.87,0,1.26,0
