stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,258.07,0,0,0,0,0,0,20.65,103.23,0
12hpf,404.83,0,0,0,84.82,1.93,0,40.48,310.37,3.86
14hpf,936.28,0,3.34,0,93.63,3.34,0,20.06,494.89,6.69
16hpf,340.44,0,0,0,59.47,4.1,0,43.07,449.13,14.36
19hpf,488.19,0,0,2.19,10.95,4.38,6.57,35.03,170.76,0
24hpf,100,1,0,1,33,13,1,3,192,2
2dpf,81.74,0,1.67,6.67,174.32,397.85,11.68,44.21,142.63,35.87
3dpf,163.2,5.75,2.87,2.87,35.63,594.18,2.87,0,64.36,9.19
5dpf,53.75,6.72,10.85,17.06,21.19,391.76,6.2,74.42,97.16,58.92
10dpf,80.95,11.3,13.18,8.79,12.55,274.23,12.55,1.88,57.73,18.2
