stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,5.75,17.24,1.15,5.17,1.72,0,0,0
5dpf,1.55,5.17,0,23.77,1.55,0.52,0.52,4.13
10dpf,1.88,23.22,0,40.16,4.39,0.63,0,0.63
