stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0
2dpf,3.34,0.83,0,0.83,0.83,0,1.67
3dpf,103.44,0,0,7.47,0,0,0.57
5dpf,4.65,0,0.52,4.65,0,0,0.52
10dpf,34.51,0,2.51,5.02,0,1.26,0
