stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.83,0.83,0,0,0,0
3dpf,5.17,0,0.57,2.3,0,1.15,0.57
5dpf,0,0,0,2.58,0.52,0,0.52
10dpf,6.28,0,0,3.14,0,0.63,0.63
