stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,5,0,0,1,0,1,0,0,0
2dpf,18.35,0,0.83,0,15.01,24.19,0.83,5,5
3dpf,385.59,0,0,0,8.05,29.31,0.57,1.15,1.15
5dpf,14.99,1.03,3.62,3.1,2.58,46,1.55,7.75,8.27
10dpf,164.41,1.26,1.88,0.63,2.51,16.32,0,1.26,0
