stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,0,0,0,2.19
2dpf,0,0,0,0,0,2.5,0,0
3dpf,3.45,2.87,0.57,0.57,0.57,1.15,0.57,2.3
5dpf,0,4.65,0.52,3.1,0,5.69,1.03,5.69
10dpf,1.26,5.02,0,0.63,0,1.88,0,0
