stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0,1.67
3dpf,2.87,0,0.57,0,0,2.87,0,0,0
5dpf,1.03,0.52,0,1.55,0,2.07,0.52,2.07,1.03
10dpf,1.26,0,0,0.63,0.63,0.63,0,0.63,0
