stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,3.45,0,0,0,1.72,0,0,0
5dpf,2.07,0.52,0.52,0.52,6.72,0,2.07,7.24
10dpf,0.63,0,0,0,0,0.63,0,0
