stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0.83,0.83,6.67,8.34,0.83,0.83,1.67
3dpf,35.05,0,0,0.57,13.22,0,0.57,0
5dpf,2.07,0.52,0,0.52,2.58,0,0.52,0
10dpf,12.55,1.26,0,0,4.39,0,0,0
