stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.67,8.34,0,3.34
3dpf,4.6,5.17,1.72,2.3,18.39,0,2.3
5dpf,1.55,0.52,1.03,0,10.34,0.52,14.47
10dpf,1.88,1.26,0,0,5.02,0,3.14
