stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05
19hpf,0,0,0,0,0,0,2.19
24hpf,0,1,0,0,0,0,1
2dpf,6.67,0,0,5.84,8.34,2.5,32.53
3dpf,5.75,1.15,0.57,2.87,70.68,0.57,12.64
5dpf,7.75,1.55,0,3.1,51.68,3.62,55.3
10dpf,1.88,0,0,1.26,23.85,0,4.39
