stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,0,0,0.83,0.83
3dpf,13.79,0,0,2.3,0,0.57,0.57,0.57
5dpf,31.01,0.52,0.52,1.03,1.03,5.69,1.03,4.13
10dpf,13.18,0,0,0,0,0,0,0
