stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0.83,0,0,0,0.83,1.67
3dpf,13.22,0,0,0,12.07,0,0,0.57,1.15
5dpf,2.07,0,1.03,0,2.07,0,0.52,0.52,1.03
10dpf,6.9,1.26,0.63,0,2.51,0.63,0,0.63,0
