stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,3.34,1.67,3.34,5.84,1.67,0,0.83
3dpf,1.72,1.72,0.57,4.6,21.84,0,0,1.15
5dpf,1.55,19.12,2.58,3.1,21.19,0,0,3.62
10dpf,0,9.41,1.26,0.63,10.67,0,1.88,0.63
