stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,0,0
3dpf,24.71,0,0,0.57,9.19,0,0,0.57,1.72
5dpf,2.58,0.52,1.03,1.55,4.65,0.52,0.52,0,4.65
10dpf,6.9,0,0,0.63,1.88,0,0,0,0.63
