stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,867.13,20.65,20.65,0,227.1,0,0,10.32,206.46,113.55
12hpf,2955.24,42.41,30.84,59.76,572.54,65.54,3.86,46.27,1021.71,528.2
14hpf,1561.58,20.06,43.47,10.03,140.44,16.72,33.44,6.69,287.57,103.66
16hpf,2044.67,47.17,75.88,47.17,381.45,149.71,49.22,28.71,404.01,350.69
19hpf,2740.86,8.76,24.08,17.51,243,76.62,17.51,2.19,107.27,197.03
24hpf,2238,18,184,63,398,150,29,4,134,171
2dpf,578.85,23.35,39.2,55.05,395.35,303.6,31.69,4.17,103.43,102.59
3dpf,906.22,20.11,16.09,20.69,21.26,251.69,14.94,0,27.01,36.78
5dpf,185.02,10.85,103.37,54.27,60.47,411.4,28.94,20.67,99.23,175.2
10dpf,212.73,8.79,45.81,35.77,11.3,208.97,4.39,0,28.24,17.57
