stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0.83,0,2.5,12.51,1.67
3dpf,4.02,2.3,0,0,0,1.72,0.57
5dpf,1.03,2.07,1.55,1.03,0,3.62,1.55
10dpf,0.63,10.67,5.65,0.63,0,0.63,0.63
