stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,5.78,0,0,0,0,0
14hpf,0,0,0,20.06,0,0,0,0,0
16hpf,0,0,2.05,26.66,0,0,0,0,0
19hpf,0,0,0,28.46,0,0,0,0,0
24hpf,0,0,0,5,0,0,0,0,0
2dpf,13.35,0,10.84,51.71,15.01,14.18,0.83,2.5,5
3dpf,46.55,1.15,30.46,63.21,12.64,22.41,0,0.57,1.15
5dpf,1.03,0.52,64.6,90.45,5.17,20.67,0,0.52,20.67
10dpf,26.98,1.26,53.97,68.4,8.79,22.59,0,0,6.9
