stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,557.44,10.32,0,0,82.58,0,0,92.91,41.29,330.33
12hpf,1285.81,55.9,7.71,25.06,343.14,84.82,1.93,256.39,293.02,722.91
14hpf,775.78,13.38,16.72,80.25,227.38,73.56,20.06,73.56,177.22,899.5
16hpf,877.75,104.59,14.36,110.74,406.06,155.86,71.78,151.76,307.62,1337.13
19hpf,1269.73,28.46,6.57,87.57,262.7,113.84,94.13,56.92,85.38,1096.78
24hpf,1220,31,88,95,570,275,194,39,315,543
2dpf,1079.29,21.69,70.9,120.94,761.51,1497.17,173.49,63.39,412.87,392.02
3dpf,2997.35,56.32,40.23,73.55,119.53,1344.67,49.42,0,110.91,138.49
5dpf,376.77,42.38,78.56,242.91,79.07,828.99,70.29,32.04,150.91,297.69
10dpf,1057.39,74.68,74.68,153.75,40.16,634.44,37.65,1.26,101.66,78.44
