stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
10hpf,10.32,0,0,0,0
2dpf,0,4.17,0.83,0.83,0
3dpf,0,5.75,0,0,0
5dpf,0.52,5.69,0.52,1.55,0.52
10dpf,0,31.38,0.63,0,0
