stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.67,0,2.5
3dpf,1.15,0,0.57,0.57,0,0
5dpf,0,0,0,1.03,0,2.58
10dpf,2.51,1.26,0,2.51,1.26,1.26
