stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.83,0.83,1.67,0
3dpf,9.19,0,0.57,5.17,0,0.57,0
5dpf,4.65,0.52,0,5.69,1.03,5.69,0.52
10dpf,1.88,0,1.26,6.28,0,3.77,0
