stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,10.32,0,0,0,0,0,0,0
12hpf,5.78,0,9.64,0,1.93,0,0,0,5.78,1.93
14hpf,23.41,3.34,30.09,3.34,3.34,0,0,0,13.38,3.34
16hpf,20.51,0,2.05,0,4.1,0,0,0,14.36,12.3
19hpf,17.51,0,0,0,2.19,2.19,0,0,0,0
24hpf,25,0,1,1,6,3,0,0,11,1
2dpf,85.91,0,12.51,18.35,23.35,67.56,18.35,0.83,32.53,48.38
3dpf,476.38,4.6,21.26,8.05,12.07,202.28,10.92,0,8.05,48.84
5dpf,55.3,9.3,40.83,31.01,17.57,238.77,19.12,12.92,39.8,183.99
10dpf,302.47,10.04,36.4,23.22,9.41,224.66,10.04,0,32,40.79
