stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,134.2,0,0,0,30.97,0,0,10.32,10.32,474.86
12hpf,213.98,34.7,13.49,11.57,65.54,17.35,1.93,15.42,42.41,406.76
14hpf,113.69,26.75,30.09,26.75,20.06,16.72,0,0,36.78,953
16hpf,65.63,38.97,18.46,10.25,26.66,20.51,8.2,8.2,43.07,455.28
19hpf,361.22,24.08,63.49,56.92,120.41,35.03,6.57,15.32,39.41,1637.51
24hpf,478,59,566,148,305,119,47,3,179,742
2dpf,411.2,45.04,150.13,169.32,319.45,603.04,195.17,11.68,175.16,769.85
3dpf,331,138.49,130.44,107.46,63.21,890.7,30.46,0,59.76,330.42
5dpf,303.38,147.3,481.17,378.32,116.29,1265.71,114.22,36.69,282.19,1693.65
10dpf,448.06,188.89,393.46,282.39,64.64,805.75,60.24,0,139.94,390.33
