stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0.83,0,1.67,1.67
3dpf,6.32,0.57,1.72,0.57,6.32,0,0,2.87
5dpf,0.52,1.03,0,0.52,0.52,0.52,0,4.65
10dpf,10.67,0,2.51,0.63,3.14,0,0,2.51
