stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0
2dpf,0,0,2.5,0,1.67,2.5,0,4.17
3dpf,37.35,0,0.57,0,0,5.17,0.57,1.15
5dpf,2.58,0,1.03,1.55,1.03,3.1,0.52,3.1
10dpf,16.32,0.63,1.26,1.88,0,4.39,1.26,0
