stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0.83,4.17,0.83,0,1.67,5.84
3dpf,16.09,0,3.45,2.87,21.84,1.72,0,0.57,16.66
5dpf,2.07,0,0,0,4.65,0.52,0.52,0.52,3.62
10dpf,8.79,1.88,1.88,3.14,10.04,1.88,0,1.88,9.41
