stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,3.34
2dpf,0,0,3.34,0,2.5,0,0,0,25.86
3dpf,0.57,4.02,1.72,1.15,4.02,0,0,0,18.96
5dpf,0.52,0.52,14.47,1.03,5.69,0.52,0.52,1.03,33.08
10dpf,1.26,0,23.22,0,1.26,0,0,0,3.14
