stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,10.25,0,0,0,0
19hpf,4.38,0,10.95,0,0,0,0
24hpf,6,0,18,0,0,0,0
2dpf,38.37,0,20.85,0.83,0.83,0,0
3dpf,306.86,0,4.6,4.6,0,0,1.15
5dpf,36.18,1.03,7.75,6.2,0.52,1.03,5.17
10dpf,92.87,1.88,4.39,3.14,0,0.63,0
