stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,0
2dpf,6.67,0,0,0.83,3.34,0,0,1.67
3dpf,45.4,0,0,0,6.32,0.57,0,0
5dpf,4.65,0,0.52,0.52,6.72,0,0.52,1.03
10dpf,28.87,0.63,0,0,3.14,0,0,0
