stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,9.17,0.83,0,0,5.84,9.17,0,0.83,9.17
3dpf,10.92,0.57,0,0,0,3.45,0,1.15,1.72
5dpf,5.69,0.52,1.03,3.62,0.52,11.89,0.52,2.58,8.79
10dpf,3.77,0,0.63,1.26,0.63,6.28,0,1.26,0.63
