stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,72.26
12hpf,0,0,0,0,0,0,0,0,0,5.78
14hpf,0,0,0,0,0,0,0,0,0,347.76
16hpf,4.1,0,0,0,0,0,0,0,0,116.9
19hpf,2.19,0,6.57,4.38,0,0,0,0,0,838.46
24hpf,16,0,199,117,9,3,0,1,18,485
2dpf,111.77,2.5,206.02,68.39,48.38,91.75,20.02,1.67,20.02,1080.96
3dpf,152.86,55.17,91.37,32.18,5.75,67.23,1.15,0,4.6,495.92
5dpf,61.5,7.24,270.82,50.65,9.82,95.61,4.65,2.07,18.09,1856.45
10dpf,57.73,20.08,205.2,28.24,1.26,51.46,0.63,0,3.77,370.87
