stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,92.91,10.32,0,0,0,0,0,10.32,30.97,41.29
12hpf,154.22,32.77,0,7.71,44.34,9.64,0,57.83,73.25,90.6
14hpf,110.35,10.03,6.69,23.41,23.41,3.34,0,13.38,33.44,70.22
16hpf,127.15,10.25,6.15,24.61,53.32,24.61,2.05,16.41,55.37,118.95
19hpf,111.65,0,0,13.14,21.89,0,2.19,15.32,13.14,54.73
24hpf,126,2,11,27,38,19,8,4,24,58
2dpf,409.53,5.84,31.69,55.88,167.65,301.94,62.56,17.52,81.74,217.69
3dpf,1387.77,24.14,61.49,46.55,53.44,685.55,24.71,0,33.33,154.58
5dpf,202.6,37.21,92.51,124.56,37.21,534.4,43.93,37.21,70.29,459.98
10dpf,750.53,67.15,92.25,104.17,34.51,596.16,29.49,0.63,71.54,127.39
