stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0,43.37
3dpf,2.3,0,0.57,2.3,0,15.52
5dpf,0.52,0,0.52,1.03,0.52,52.72
10dpf,2.51,3.77,1.26,0.63,0,5.02
