stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0,0.83,0,0,0,2.5
3dpf,0.57,1.15,0,0,0,0,0,0,1.15
5dpf,0,5.17,0,0.52,3.62,0.52,0.52,0.52,2.07
10dpf,0.63,5.02,0.63,0,1.26,0,0,0,4.39
