stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,30.97,0,0,20.65,41.29,30.97
12hpf,279.52,25.06,0,32.77,131.09,67.47,1.93,154.22,262.17,181.21
14hpf,33.44,3.34,3.34,16.72,26.75,6.69,3.34,13.38,23.41,40.13
16hpf,73.83,14.36,16.41,16.41,53.32,30.76,12.3,18.46,61.52,116.9
19hpf,30.65,0,8.76,4.38,15.32,10.95,2.19,17.51,13.14,39.41
24hpf,37,3,14,10,56,27,27,6,28,37
2dpf,181.83,5,30.86,43.37,180.99,398.69,46.71,21.69,84.24,101.76
3dpf,318.35,19.54,17.24,35.63,33.33,344.79,16.66,0,17.81,37.93
5dpf,102.33,15.5,40.31,57.37,24.29,263.58,36.18,23.26,54.27,174.69
10dpf,230.93,41.42,43.93,67.15,28.24,325.06,16.32,2.51,43.3,45.18
