stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0
2dpf,3.34,1.67,0,2.5,5.84,0,1.67,2.5
3dpf,3.45,0,0,0.57,2.87,0,0,0
5dpf,0.52,0.52,0,2.07,2.07,1.55,0,2.07
10dpf,1.26,0,0.63,0.63,4.39,0,0,0.63
