stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,3.34,5,0,2.5,0
3dpf,1.15,0,1.15,6.32,0,0.57,0
5dpf,0.52,0.52,1.03,8.79,0,1.55,0.52
10dpf,1.88,0,1.88,3.77,0.63,0.63,0
