stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,82.58,10.32,0,0,41.29,0,0,20.65,20.65,10.32
12hpf,156.15,7.71,0,7.71,71.33,21.21,0,26.99,107.95,52.05
14hpf,43.47,0,3.34,10.03,43.47,16.72,0,3.34,26.75,10.03
16hpf,88.19,10.25,6.15,2.05,59.47,28.71,8.2,4.1,79.98,26.66
19hpf,89.76,0,0,4.38,15.32,6.57,2.19,0,2.19,8.76
24hpf,95,2,2,6,31,20,12,0,26,8
2dpf,325.29,2.5,20.02,30.86,133.45,259.4,50.04,2.5,75.07,101.76
3dpf,1105.62,4.02,4.6,16.66,21.84,249.4,10.34,0,14.94,43.67
5dpf,94.06,10.34,38.76,39.28,14.99,173.14,20.67,7.24,30.49,137.99
10dpf,267.96,6.9,23.85,13.18,5.02,69.66,11.92,0,10.04,21.34
