stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,103.23,0,0,10.32,0,10.32,30.97,20.65
12hpf,77.11,0,0,0,3.86,3.86,0,3.86
19hpf,2.19,0,0,63.49,0,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,0.83,0,1.67,1.67,0,0,0,0
3dpf,17.81,0,0,0.57,0.57,0,0,0
5dpf,0.52,3.1,5.17,0.52,1.55,0,0,2.07
10dpf,3.77,2.51,0,0,1.26,0,0,0
