stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,10.32,0
12hpf,9.64,0,0,0,1.93,1.93,0,0,0,5.78
14hpf,10.03,0,0,10.03,3.34,3.34,0,0,0,10.03
16hpf,2.05,0,0,2.05,4.1,0,0,0,2.05,4.1
19hpf,10.95,0,0,0,4.38,0,0,0,0,8.76
24hpf,6,2,0,0,5,3,0,0,1,3
2dpf,192.67,2.5,2.5,20.85,152.64,318.62,22.52,6.67,57.55,67.56
3dpf,460.29,4.02,0.57,10.34,49.99,489.6,12.07,0.57,28.16,21.26
5dpf,112.15,10.34,6.2,21.71,32.04,385.04,36.69,4.65,38.25,87.34
10dpf,365.85,7.53,3.77,16.32,23.85,218.38,23.22,0.63,23.85,16.94
