stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1424.57,20.65,20.65,0,340.66,20.65,0,20.65,660.67,464.53
12hpf,1328.22,57.83,25.06,44.34,354.71,61.69,1.93,32.77,495.43,368.2
14hpf,1330.86,23.41,73.56,86.94,277.54,107,23.41,6.69,561.77,367.82
16hpf,1037.71,63.58,69.73,61.52,324.03,125.1,32.81,22.56,420.42,377.35
19hpf,1878.32,15.32,4.38,15.32,168.57,89.76,17.51,2.19,111.65,229.86
24hpf,1038,20,20,35,252,105,22,3,108,124
2dpf,751.5,15.85,46.71,115.1,402.86,660.59,80.91,26.69,229.37,334.46
3dpf,1892.31,16.09,32.18,33.9,65.51,740.72,25.86,0.57,65.51,99.41
5dpf,381.94,37.21,119.9,161.25,88.89,1020.22,65.12,56.85,176.76,581.43
10dpf,1058.65,27.61,84.72,79.7,42.67,798.85,37.02,0.63,102.92,104.17
