stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,6.15,0,0,0,0,0,0
19hpf,0,0,4.38,0,0,0,0,0
24hpf,0,3,0,1,0,0,0,0
2dpf,7.51,0,0.83,0.83,0.83,2.5,0,0.83
3dpf,5.17,0.57,2.87,0,4.02,0,0,0.57
5dpf,9.3,10.85,15.5,0,1.55,4.65,0.52,0.52
10dpf,4.39,2.51,11.3,0,1.26,5.65,0,0.63
