stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0.83,0.83,0.83,4.17,2.5,2.5,2.5
3dpf,24.14,0.57,0.57,2.3,9.19,0,0.57,0.57
5dpf,0,0.52,0,0,2.07,0,0.52,0
10dpf,1.26,0,0,0,0,0,0,0
