stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,4.02,0,0,0,8.05,0,0.57,0
5dpf,2.07,1.03,11.37,1.03,11.89,1.03,1.03,6.72
10dpf,7.53,1.26,9.41,6.28,23.85,0,3.14,0
