stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6369.25,113.55,30.97,0,1104.55,82.58,0,206.46,2518.8,2343.31
12hpf,5482.52,169.64,30.84,173.5,1428.46,244.82,13.49,323.86,2544.63,1717.63
14hpf,5279.96,66.88,244.1,327.7,1096.79,498.24,93.63,127.07,2053.13,2109.98
16hpf,4805.07,215.34,381.45,334.28,1558.62,609.09,157.91,209.18,2165.66,2438.42
19hpf,7493.58,61.3,172.95,236.43,943.54,389.67,218.92,91.95,777.16,2526.32
24hpf,5475,110,1176,351,1477,639,278,41,2048,1298
2dpf,3814.23,105.09,388.68,511.29,1724.87,2864.22,467.92,137.62,1096.81,1803.27
3dpf,7352.01,226.98,299.96,248.82,260.89,3339.84,113.78,1.72,326.4,710.26
5dpf,1389.24,265.65,753.02,818.14,365.91,4495.89,310.1,295.11,925.12,3295.82
10dpf,4362.61,497.63,906.79,668.95,264.82,4356.96,208.97,8.16,775.63,815.79
