stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,20.85,2.5,0,0.83,0,0
3dpf,9.77,1.72,0,0.57,0,0
5dpf,10.34,0.52,0.52,1.55,1.03,1.03
10dpf,4.39,0,0,1.26,0,0
