stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,2,0
2dpf,5.84,0,1.67,0,1.67,4.17,4.17,2.5
3dpf,5.75,0,0,0,0,1.15,0.57,0
5dpf,1.03,0.52,0.52,1.55,0,2.58,4.65,1.03
10dpf,4.39,1.88,0,0,0,3.14,0.63,0.63
