stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,19.18,0,0,5,4.17,0.83
3dpf,0.57,0,1.15,2.87,1.15,0.57
5dpf,11.89,1.03,0,7.75,2.58,16.54
10dpf,4.39,0,0.63,8.16,0,3.14
