stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,43,0,0
2dpf,6.67,0,1.67,6.67,8.34,125.11,1.67,0.83
3dpf,10.34,0.57,0.57,1.72,1.15,2.3,0,0
5dpf,2.58,1.03,0.52,3.62,4.65,48.07,2.58,2.58
10dpf,11.92,0.63,1.88,0,1.26,54.6,2.51,0
