stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,0,0.83
3dpf,20.11,0.57,0,1.15,0.57,0.57,0
5dpf,6.2,0,2.58,1.03,5.69,1.03,1.03
10dpf,10.67,0.63,0,0.63,0.63,0.63,0
