stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.83,0,5
5dpf,1.55,6.2,1.03,1.55,1.03,0.52,0,9.82
10dpf,0,5.02,0,0,1.26,0,0.63,3.14
