stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,2.5,0.83,0
3dpf,72.98,0,0.57,2.87,0,0
5dpf,0.52,0.52,7.24,1.55,0.52,0.52
10dpf,27.61,0,9.41,1.88,0.63,0
