stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,30.97,0,0,0,0,0
12hpf,50.12,0,0,7.71,100.24,34.7,0,7.71,9.64,0
14hpf,16.72,0,0,13.38,137.1,93.63,0,13.38,13.38,0
16hpf,16.41,0,0,4.1,88.19,67.68,0,26.66,10.25,4.1
19hpf,10.95,0,0,2.19,83.19,67.86,0,10.95,0,0
24hpf,9,0,1,0,84,71,1,7,1,4
2dpf,35.03,0,3.34,4.17,213.52,584.69,3.34,2.5,72.56,10.01
3dpf,167.8,6.9,9.19,7.47,80.45,1509.02,3.45,0,56.32,7.47
5dpf,128.69,12.92,33.59,32.56,84.76,1311.71,8.27,2.58,83.21,54.78
10dpf,217.75,10.04,10.04,20.08,59.62,916.83,5.65,1.26,53.97,6.9
