stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,4.17,0,0.83
3dpf,1.72,4.02,0,1.15,4.02,0.57,0
5dpf,3.62,4.13,0,7.24,12.4,1.55,4.13
10dpf,0.63,5.02,0.63,6.28,3.77,0,0
