stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,6,0,0
2dpf,0,0.83,2.5,3.34,5.84,51.71,1.67,0.83
3dpf,4.6,0,2.3,0.57,16.09,0,0,0.57
5dpf,1.03,0,2.07,0,14.47,4.13,2.58,0
10dpf,5.02,0,2.51,0,5.65,1.26,3.14,0.63
