stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
12hpf,1.93,0,0,0,0,0,0
2dpf,0,0,0.83,1.67,0.83,0.83,0
3dpf,0,0.57,0,0,0.57,13.79,0
5dpf,0,0,1.55,0,0,6.2,3.1
10dpf,0,0,0.63,0,0.63,3.77,6.9
