stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.83,4.17,0.83,1.67,3.34
3dpf,9.19,0,0,1.15,2.87,0,0.57,1.72
5dpf,1.55,0.52,1.55,0.52,1.03,0,0,3.1
10dpf,16.94,0,0,0,2.51,0,1.26,1.26
