stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
16hpf,4.1,0,0,0,0,0,0,0,0
19hpf,13.14,0,0,0,0,0,0,0,0
24hpf,40,0,0,0,0,0,0,1,0
2dpf,26.69,1.67,0,2.5,2.5,0.83,0.83,1.67,0.83
3dpf,84.47,0.57,0,0,0,0,0,0,0
5dpf,4.13,0,0,0,2.07,0,0,0,0
10dpf,33.89,0,0.63,0.63,0.63,0,0,0,0
