stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,10.01,0,0,13.35,0,0.83,0,6.67
3dpf,2.87,5.17,0,10.34,0,0.57,0,2.3
5dpf,7.24,5.17,0.52,34.63,0.52,2.58,1.03,13.44
10dpf,3.14,8.16,0,18.83,0.63,0,0,13.18
